,PMI,CPI,VIX,T10Y2Y,HY_SPREAD
2009-02-09,87.7622,212.705,43.64,2.02,
2009-02-10,87.7622,212.705,46.67,1.98,
2009-02-11,87.7622,212.705,44.53,1.85,
2009-02-12,87.7622,212.705,41.25,1.86,
2009-02-13,87.7622,212.705,42.93,1.92,
2009-02-16,87.7622,212.705,42.93,1.92,
2009-02-17,87.7622,212.705,48.66,1.77,
2009-02-18,87.7622,212.705,48.46,1.77,
2009-02-19,87.7622,212.705,47.08,1.84,
2009-02-20,87.7622,212.705,49.3,1.82,
2009-02-23,87.7622,212.705,52.62,1.82,
2009-02-24,87.7622,212.705,45.49,1.77,
2009-02-25,87.7622,212.705,44.67,1.86,
2009-02-26,87.7622,212.705,44.66,1.9,
2009-02-27,87.7622,212.705,46.35,2.02,
2009-03-01,86.2344,212.495,46.35,2.02,
2009-03-02,86.2344,212.495,52.65,2.02,
2009-03-03,86.2344,212.495,50.93,2.02,
2009-03-04,86.2344,212.495,47.56,2.04,
2009-03-05,86.2344,212.495,50.17,1.93,
2009-03-06,86.2344,212.495,49.33,1.92,
2009-03-09,86.2344,212.495,49.68,1.93,
2009-03-10,86.2344,212.495,44.37,1.98,
2009-03-11,86.2344,212.495,43.61,1.92,
2009-03-12,86.2344,212.495,41.18,1.86,
2009-03-13,86.2344,212.495,42.36,1.91,
2009-03-16,86.2344,212.495,43.74,1.97,
2009-03-17,86.2344,212.495,40.8,1.97,
2009-03-18,86.2344,212.495,40.06,1.69,
2009-03-19,86.2344,212.495,43.68,1.74,
2009-03-20,86.2344,212.495,45.89,1.76,
2009-03-23,86.2344,212.495,43.23,1.75,
2009-03-24,86.2344,212.495,42.93,1.75,
2009-03-25,86.2344,212.495,42.25,1.85,
2009-03-26,86.2344,212.495,40.36,1.86,
2009-03-27,86.2344,212.495,41.04,1.88,
2009-03-30,86.2344,212.495,45.54,1.89,
2009-03-31,86.2344,212.495,44.14,1.9,
2009-04-01,85.6368,212.709,42.28,1.85,
2009-04-02,85.6368,212.709,42.04,1.89,
2009-04-03,85.6368,212.709,39.7,1.95,
2009-04-06,85.6368,212.709,40.93,2.01,
2009-04-07,85.6368,212.709,40.39,2.02,
2009-04-08,85.6368,212.709,38.85,1.93,
2009-04-09,85.6368,212.709,36.53,2.0,
2009-04-10,85.6368,212.709,36.53,2.0,
2009-04-13,85.6368,212.709,37.81,1.99,
2009-04-14,85.6368,212.709,37.67,1.94,
2009-04-15,85.6368,212.709,36.17,1.96,
2009-04-16,85.6368,212.709,35.79,1.95,
2009-04-17,85.6368,212.709,33.94,1.99,
2009-04-20,85.6368,212.709,39.18,1.95,
2009-04-21,85.6368,212.709,37.14,1.98,
2009-04-22,85.6368,212.709,38.1,1.98,
2009-04-23,85.6368,212.709,37.15,1.99,
2009-04-24,85.6368,212.709,36.82,2.04,
2009-04-27,85.6368,212.709,38.32,2.05,
2009-04-28,85.6368,212.709,37.95,2.1,
2009-04-29,85.6368,212.709,36.08,2.18,
2009-04-30,85.6368,212.709,36.5,2.25,
2009-05-01,84.711,213.022,35.3,2.29,
2009-05-04,84.711,213.022,34.53,2.25,
2009-05-05,84.711,213.022,33.36,2.22,
2009-05-06,84.711,213.022,32.45,2.22,
2009-05-07,84.711,213.022,33.44,2.29,
2009-05-08,84.711,213.022,32.05,2.29,
2009-05-11,84.711,213.022,32.87,2.25,
2009-05-12,84.711,213.022,31.8,2.27,
2009-05-13,84.711,213.022,33.65,2.22,
2009-05-14,84.711,213.022,31.37,2.23,
2009-05-15,84.711,213.022,33.12,2.26,
2009-05-18,84.711,213.022,30.24,2.29,
2009-05-19,84.711,213.022,28.8,2.34,
2009-05-20,84.711,213.022,29.03,2.32,
2009-05-21,84.711,213.022,31.35,2.46,
2009-05-22,84.711,213.022,32.63,2.53,
2009-05-25,84.711,213.022,32.63,2.53,
2009-05-26,84.711,213.022,30.62,2.54,
2009-05-27,84.711,213.022,32.36,2.75,
2009-05-28,84.711,213.022,31.67,2.7,
2009-05-29,84.711,213.022,28.92,2.55,
2009-06-01,84.4343,214.79,30.04,2.74,
2009-06-02,84.4343,214.79,29.63,2.69,
2009-06-03,84.4343,214.79,31.02,2.65,
2009-06-04,84.4343,214.79,30.18,2.76,
2009-06-05,84.4343,214.79,29.62,2.52,
2009-06-08,84.4343,214.79,29.77,2.49,
2009-06-09,84.4343,214.79,28.27,2.53,
2009-06-10,84.4343,214.79,28.46,2.6,
2009-06-11,84.4343,214.79,28.11,2.53,
2009-06-12,84.4343,214.79,28.15,2.51,
2009-06-15,84.4343,214.79,30.81,2.5,
2009-06-16,84.4343,214.79,32.68,2.44,
2009-06-17,84.4343,214.79,31.54,2.49,
2009-06-18,84.4343,214.79,30.03,2.58,
2009-06-19,84.4343,214.79,27.99,2.54,
2009-06-22,84.4343,214.79,31.17,2.55,
2009-06-23,84.4343,214.79,30.58,2.51,
2009-06-24,84.4343,214.79,29.05,2.53,
2009-06-25,84.4343,214.79,26.36,2.43,
2009-06-26,84.4343,214.79,25.93,2.42,
2009-06-29,84.4343,214.79,25.35,2.4,
2009-06-30,84.4343,214.79,26.35,2.42,
2009-07-01,85.8216,214.726,26.22,2.5,
2009-07-02,85.8216,214.726,27.95,2.53,
2009-07-03,85.8216,214.726,27.95,2.53,
2009-07-06,85.8216,214.726,29.0,2.56,
2009-07-07,85.8216,214.726,30.85,2.49,
2009-07-08,85.8216,214.726,31.3,2.42,
2009-07-09,85.8216,214.726,29.78,2.5,
2009-07-10,85.8216,214.726,29.02,2.41,
2009-07-13,85.8216,214.726,26.31,2.46,
2009-07-14,85.8216,214.726,25.02,2.53,
2009-07-15,85.8216,214.726,25.89,2.6,
2009-07-16,85.8216,214.726,25.42,2.59,
2009-07-17,85.8216,214.726,24.34,2.65,
2009-07-20,85.8216,214.726,24.4,2.62,
2009-07-21,85.8216,214.726,23.87,2.54,
2009-07-22,85.8216,214.726,23.47,2.6,
2009-07-23,85.8216,214.726,23.43,2.64,
2009-07-24,85.8216,214.726,23.09,2.65,
2009-07-27,85.8216,214.726,24.28,2.67,
2009-07-28,85.8216,214.726,25.01,2.6,
2009-07-29,85.8216,214.726,25.61,2.52,
2009-07-30,85.8216,214.726,25.4,2.48,
2009-07-31,85.8216,214.726,25.92,2.39,
2009-08-01,86.8203,215.445,25.92,2.39,
2009-08-03,86.8203,215.445,25.56,2.48,
2009-08-04,86.8203,215.445,24.89,2.5,
2009-08-05,86.8203,215.445,24.9,2.57,
2009-08-06,86.8203,215.445,25.67,2.57,
2009-08-07,86.8203,215.445,24.76,2.57,
2009-08-10,86.8203,215.445,24.99,2.56,
2009-08-11,86.8203,215.445,25.99,2.5,
2009-08-12,86.8203,215.445,25.45,2.54,
2009-08-13,86.8203,215.445,24.71,2.47,
2009-08-14,86.8203,215.445,24.27,2.48,
2009-08-17,86.8203,215.445,27.89,2.44,
2009-08-18,86.8203,215.445,26.18,2.45,
2009-08-19,86.8203,215.445,26.26,2.44,
2009-08-20,86.8203,215.445,25.09,2.39,
2009-08-21,86.8203,215.445,25.01,2.43,
2009-08-24,86.8203,215.445,25.14,2.43,
2009-08-25,86.8203,215.445,24.92,2.4,
2009-08-26,86.8203,215.445,24.95,2.38,
2009-08-27,86.8203,215.445,24.68,2.43,
2009-08-28,86.8203,215.445,24.76,2.45,
2009-08-31,86.8203,215.445,26.01,2.43,
2009-09-01,87.7576,215.861,29.15,2.46,
2009-09-02,87.7576,215.861,28.9,2.4,
2009-09-03,87.7576,215.861,27.1,2.42,
2009-09-04,87.7576,215.861,25.26,2.51,
2009-09-07,87.7576,215.861,25.26,2.51,
2009-09-08,87.7576,215.861,25.62,2.54,
2009-09-09,87.7576,215.861,24.32,2.55,
2009-09-10,87.7576,215.861,23.55,2.46,
2009-09-11,87.7576,215.861,24.15,2.44,
2009-09-14,87.7576,215.861,23.86,2.48,
2009-09-15,87.7576,215.861,23.42,2.51,
2009-09-16,87.7576,215.861,23.69,2.47,
2009-09-17,87.7576,215.861,23.65,2.44,
2009-09-18,87.7576,215.861,23.92,2.46,
2009-09-21,87.7576,215.861,24.06,2.47,
2009-09-22,87.7576,215.861,23.08,2.44,
2009-09-23,87.7576,215.861,23.49,2.48,
2009-09-24,87.7576,215.861,24.95,2.47,
2009-09-25,87.7576,215.861,25.61,2.36,
2009-09-28,87.7576,215.861,24.88,2.33,
2009-09-29,87.7576,215.861,25.19,2.31,
2009-09-30,87.7576,215.861,25.61,2.36,
2009-10-01,87.8323,216.509,28.27,2.34,
2009-10-02,87.8323,216.509,28.68,2.36,
2009-10-05,87.8323,216.509,26.84,2.36,
2009-10-06,87.8323,216.509,25.7,2.36,
2009-10-07,87.8323,216.509,24.68,2.34,
2009-10-08,87.8323,216.509,24.18,2.37,
2009-10-09,87.8323,216.509,23.12,2.42,
2009-10-12,87.8323,216.509,23.01,2.42,
2009-10-13,87.8323,216.509,22.99,2.43,
2009-10-14,87.8323,216.509,22.86,2.49,
2009-10-15,87.8323,216.509,21.72,2.52,
2009-10-16,87.8323,216.509,21.43,2.46,
2009-10-19,87.8323,216.509,21.49,2.42,
2009-10-20,87.8323,216.509,20.9,2.4,
2009-10-21,87.8323,216.509,22.22,2.42,
2009-10-22,87.8323,216.509,20.69,2.47,
2009-10-23,87.8323,216.509,22.27,2.47,
2009-10-26,87.8323,216.509,24.31,2.53,
2009-10-27,87.8323,216.509,24.83,2.5,
2009-10-28,87.8323,216.509,27.91,2.49,
2009-10-29,87.8323,216.509,24.76,2.55,
2009-10-30,87.8323,216.509,30.69,2.51,
2009-11-01,88.7957,217.234,30.69,2.51,
2009-11-02,88.7957,217.234,29.78,2.53,
2009-11-03,88.7957,217.234,28.81,2.58,
2009-11-04,88.7957,217.234,27.72,2.66,
2009-11-05,88.7957,217.234,25.43,2.67,
2009-11-06,88.7957,217.234,24.19,2.68,
2009-11-09,88.7957,217.234,23.15,2.65,
2009-11-10,88.7957,217.234,22.84,2.65,
2009-11-11,88.7957,217.234,23.04,2.65,
2009-11-12,88.7957,217.234,24.24,2.63,
2009-11-13,88.7957,217.234,23.36,2.61,
2009-11-16,88.7957,217.234,22.89,2.55,
2009-11-17,88.7957,217.234,22.41,2.55,
2009-11-18,88.7957,217.234,21.63,2.59,
2009-11-19,88.7957,217.234,22.63,2.62,
2009-11-20,88.7957,217.234,22.19,2.61,
2009-11-23,88.7957,217.234,21.16,2.6,
2009-11-24,88.7957,217.234,20.47,2.59,
2009-11-25,88.7957,217.234,20.48,2.55,
2009-11-26,88.7957,217.234,20.48,2.55,
2009-11-27,88.7957,217.234,24.85,2.53,
2009-11-30,88.7957,217.234,24.51,2.54,
2009-12-01,88.7374,217.347,21.92,2.61,
2009-12-02,88.7374,217.347,21.12,2.6,
2009-12-03,88.7374,217.347,22.46,2.65,
2009-12-04,88.7374,217.347,21.25,2.64,
2009-12-07,88.7374,217.347,22.1,2.66,
2009-12-08,88.7374,217.347,23.69,2.67,
2009-12-09,88.7374,217.347,22.66,2.69,
2009-12-10,88.7374,217.347,22.32,2.71,
2009-12-11,88.7374,217.347,21.59,2.72,
2009-12-14,88.7374,217.347,21.15,2.69,
2009-12-15,88.7374,217.347,21.49,2.72,
2009-12-16,88.7374,217.347,20.54,2.76,
2009-12-17,88.7374,217.347,22.51,2.73,
2009-12-18,88.7374,217.347,21.68,2.73,
2009-12-21,88.7374,217.347,20.49,2.8,
2009-12-22,88.7374,217.347,19.54,2.81,
2009-12-23,88.7374,217.347,19.71,2.81,
2009-12-24,88.7374,217.347,19.47,2.82,
2009-12-25,88.7374,217.347,19.47,2.82,
2009-12-28,88.7374,217.347,19.93,2.76,
2009-12-29,88.7374,217.347,20.01,2.73,
2009-12-30,88.7374,217.347,19.96,2.72,
2009-12-31,88.7374,217.347,21.68,2.71,
2010-01-01,89.7715,217.488,21.68,2.71,
2010-01-04,89.7715,217.488,20.04,2.76,
2010-01-05,89.7715,217.488,19.35,2.76,
2010-01-06,89.7715,217.488,19.16,2.84,
2010-01-07,89.7715,217.488,19.06,2.82,
2010-01-08,89.7715,217.488,18.13,2.87,
2010-01-11,89.7715,217.488,17.55,2.9,
2010-01-12,89.7715,217.488,18.25,2.82,
2010-01-13,89.7715,217.488,17.85,2.83,
2010-01-14,89.7715,217.488,17.63,2.82,
2010-01-15,89.7715,217.488,17.91,2.81,
2010-01-18,89.7715,217.488,17.91,2.81,
2010-01-19,89.7715,217.488,17.58,2.8,
2010-01-20,89.7715,217.488,18.68,2.76,
2010-01-21,89.7715,217.488,22.27,2.75,
2010-01-22,89.7715,217.488,27.31,2.78,
2010-01-25,89.7715,217.488,25.41,2.8,
2010-01-26,89.7715,217.488,24.55,2.78,
2010-01-27,89.7715,217.488,23.14,2.76,
2010-01-28,89.7715,217.488,23.73,2.81,
2010-01-29,89.7715,217.488,24.62,2.81,
2010-02-01,89.8215,217.281,22.59,2.82,
2010-02-02,89.8215,217.281,21.48,2.81,
2010-02-03,89.8215,217.281,21.6,2.85,
2010-02-04,89.8215,217.281,26.08,2.82,
2010-02-05,89.8215,217.281,26.11,2.82,
2010-02-08,89.8215,217.281,26.51,2.83,
2010-02-09,89.8215,217.281,26.0,2.83,
2010-02-10,89.8215,217.281,25.4,2.81,
2010-02-11,89.8215,217.281,23.96,2.82,
2010-02-12,89.8215,217.281,22.73,2.85,
2010-02-15,89.8215,217.281,22.73,2.85,
2010-02-16,89.8215,217.281,22.25,2.84,
2010-02-17,89.8215,217.281,21.72,2.87,
2010-02-18,89.8215,217.281,20.63,2.89,
2010-02-19,89.8215,217.281,20.02,2.83,
2010-02-22,89.8215,217.281,19.94,2.89,
2010-02-23,89.8215,217.281,21.37,2.82,
2010-02-24,89.8215,217.281,20.27,2.83,
2010-02-25,89.8215,217.281,20.1,2.82,
2010-02-26,89.8215,217.281,19.5,2.8,
2010-03-01,91.0021,217.353,19.26,2.81,
2010-03-02,91.0021,217.353,19.06,2.82,
2010-03-03,91.0021,217.353,18.83,2.81,
2010-03-04,91.0021,217.353,18.72,2.75,
2010-03-05,91.0021,217.353,17.42,2.78,
2010-03-08,91.0021,217.353,17.79,2.82,
2010-03-09,91.0021,217.353,17.92,2.82,
2010-03-10,91.0021,217.353,18.57,2.81,
2010-03-11,91.0021,217.353,18.06,2.76,
2010-03-12,91.0021,217.353,17.58,2.74,
2010-03-15,91.0021,217.353,18.0,2.75,
2010-03-16,91.0021,217.353,17.69,2.73,
2010-03-17,91.0021,217.353,16.91,2.7,
2010-03-18,91.0021,217.353,16.62,2.7,
2010-03-19,91.0021,217.353,16.97,2.68,
2010-03-22,91.0021,217.353,16.87,2.66,
2010-03-23,91.0021,217.353,16.35,2.67,
2010-03-24,91.0021,217.353,17.55,2.76,
2010-03-25,91.0021,217.353,18.4,2.81,
2010-03-26,91.0021,217.353,17.77,2.82,
2010-03-29,91.0021,217.353,17.59,2.84,
2010-03-30,91.0021,217.353,17.13,2.82,
2010-03-31,91.0021,217.353,17.59,2.82,
2010-04-01,91.8003,217.403,17.47,2.84,
2010-04-02,91.8003,217.403,17.47,2.85,
2010-04-05,91.8003,217.403,17.02,2.83,
2010-04-06,91.8003,217.403,16.23,2.84,
2010-04-07,91.8003,217.403,16.62,2.83,
2010-04-08,91.8003,217.403,16.48,2.82,
2010-04-09,91.8003,217.403,16.14,2.82,
2010-04-12,91.8003,217.403,15.58,2.8,
2010-04-13,91.8003,217.403,16.2,2.77,
2010-04-14,91.8003,217.403,15.59,2.81,
2010-04-15,91.8003,217.403,15.89,2.82,
2010-04-16,91.8003,217.403,18.36,2.81,
2010-04-19,91.8003,217.403,17.34,2.82,
2010-04-20,91.8003,217.403,15.73,2.77,
2010-04-21,91.8003,217.403,16.32,2.74,
2010-04-22,91.8003,217.403,16.47,2.73,
2010-04-23,91.8003,217.403,16.62,2.74,
2010-04-26,91.8003,217.403,17.47,2.74,
2010-04-27,91.8003,217.403,22.81,2.68,
2010-04-28,91.8003,217.403,21.08,2.77,
2010-04-29,91.8003,217.403,18.44,2.75,
2010-04-30,91.8003,217.403,22.05,2.72,
2010-05-01,92.9906,217.29,22.05,2.72,
2010-05-03,92.9906,217.29,20.19,2.72,
2010-05-04,92.9906,217.29,23.84,2.67,
2010-05-05,92.9906,217.29,24.91,2.7,
2010-05-06,92.9906,217.29,32.8,2.66,
2010-05-07,92.9906,217.29,40.95,2.62,
2010-05-10,92.9906,217.29,28.84,2.7,
2010-05-11,92.9906,217.29,28.32,2.71,
2010-05-12,92.9906,217.29,25.52,2.67,
2010-05-13,92.9906,217.29,26.68,2.68,
2010-05-14,92.9906,217.29,31.24,2.65,
2010-05-17,92.9906,217.29,30.84,2.66,
2010-05-18,92.9906,217.29,33.55,2.62,
2010-05-19,92.9906,217.29,35.32,2.56,
2010-05-20,92.9906,217.29,45.79,2.49,
2010-05-21,92.9906,217.29,40.1,2.44,
2010-05-24,92.9906,217.29,38.32,2.46,
2010-05-25,92.9906,217.29,34.61,2.37,
